product_id,product_name,category,price
960,Vieil,Sports,216.6
961,Dresser,Electronics,271.12
962,Deux,Electronics,311.93
963,Répéter,Clothing,306.2
964,Ce,Books,304.83
965,Argent,Sports,418.98
966,Mer,Electronics,484.43
967,Fumer,Sports,156.53
968,Cacher,Home,460.03
969,Nom,Home,134.4
970,Offrir,Home,367.29
971,Vague,Electronics,364.56
972,Lieu,Books,129.36
973,Scène,Electronics,497.0
974,Aller,Books,459.82
975,Cher,Home,273.64
976,Fort,Sports,206.84
977,Autorité,Electronics,269.99
978,Vingt,Sports,256.9
979,Président,Books,340.29
980,Tout,Sports,472.27
981,Calme,Home,45.09
982,Public,Electronics,447.62
983,Pauvre,Clothing,91.56
984,Succès,Clothing,192.64
985,Parent,Clothing,461.24
986,Neuf,Books,345.94
987,Que,Home,181.72
988,Or,Books,46.55
989,Renoncer,Books,293.0
990,Tenir,Home,284.01
991,Grain,Books,54.78
992,Avant,Books,129.18
993,Acheter,Sports,152.65
994,Toucher,Home,293.03
995,Bord,Home,210.15
996,Marier,Books,187.62
997,Vérité,Sports,387.6
998,Manier,Electronics,391.41
999,Marchand,Electronics,249.8
1000,Naître,Sports,77.05
